latitude,longitude,altitude,building_age,population_density_x,wind_speed,wind_direction,river_water_level,river_discharge,drainage_system,elevation,slope,population_density_y,safe_camp_earthquake,safe_camp_flood
8.4094,77.0714,lowland (10m),new (<20 years),high,13.6,NE,5.8,20.0,good,16.74842133,11.90120677,low,0,0
8.4094,77.0716,lowland (10m),old (20-50 years),medium,13.3,W,9.6,73.7,poor,71.86386375,29.82632934,medium,0,0
8.4094,77.0718,highland (150m),old (20-50 years),low,0.7,N,5.6,146.1,moderate,32.29334587,17.34185528,low,0,0
8.4094,77.072,highland (150m),new (<20 years),low,14.4,S,5.6,246.5,poor,48.73124352,21.01730714,medium,0,0
8.4094,77.0768,midland (50m),old (20-50 years),medium,14.6,SE,9.5,210.6,good,45.01270329,41.51515857,medium,0,0
8.4095,77.0737,lowland (10m),new (<20 years),low,13.1,NW,1.1,456.3,moderate,10.00180788,33.59265189,medium,0,0
8.4096,77.071,lowland (10m),new (<20 years),low,13.0,NE,8.1,258.9,poor,85.10728477,1.083546636,low,1,0
8.4097,77.0532,highland (150m),old (20-50 years),medium,3.8,E,2.6,150.8,good,24.30285105,29.85444906,medium,0,0
8.4097,77.0687,lowland (10m),old (20-50 years),low,3.9,SE,8.4,75.3,moderate,43.69814408,31.28905189,high,0,0
8.4097,77.0707,lowland (10m),old (20-50 years),high,8.2,NE,9.4,430.5,good,83.84514823,8.747108332,high,0,0
8.4097,77.1306,midland (50m),new (<20 years),high,6.7,SW,4.7,339.4,good,91.84974425,12.5700187,medium,0,0
8.4098,77.072,lowland (10m),new (<20 years),low,6.0,NW,4.4,187.1,good,8.581131832,39.85951362,high,0,0
8.4098,77.0739,lowland (10m),old (20-50 years),medium,12.0,NE,7.4,467.4,poor,84.33524008,11.85330435,low,0,0
8.4098,77.0814,lowland (10m),old (20-50 years),high,5.2,SE,3.8,59.8,poor,93.48341764,13.44133766,high,0,0
8.4098,77.0816,midland (50m),old (20-50 years),medium,0.6,W,7.6,377.0,poor,72.16340308,4.285643507,high,0,0
8.4099,77.0512,highland (150m),new (<20 years),high,9.3,S,1.2,186.1,poor,54.75962157,17.78815883,low,0,0
8.4099,77.0691,midland (50m),old (20-50 years),high,7.8,N,3.2,74.9,poor,76.60011445,15.36062209,low,0,0
8.4099,77.0812,lowland (10m),new (<20 years),medium,0.4,W,4.0,170.3,poor,77.78186969,32.32261281,low,0,0
8.41,77.0328,highland (150m),old (20-50 years),high,7.1,W,1.5,288.0,good,65.7721143,44.25038856,medium,0,0
8.41,77.0687,highland (150m),new (<20 years),low,10.6,E,6.5,64.4,moderate,9.476341897,41.39302494,medium,0,0
8.41,77.069,midland (50m),new (<20 years),medium,11.4,N,5.7,88.4,moderate,32.06473097,19.35322544,low,0,0
8.41,77.131,highland (150m),old (20-50 years),low,12.2,SE,0.2,277.6,poor,17.85578899,15.73498851,medium,0,0
8.4101,77.0679,midland (50m),old (20-50 years),low,12.3,N,9.0,421.1,poor,77.15398738,7.927827509,low,0,0
8.4101,77.0718,lowland (10m),old (20-50 years),low,12.8,NW,0.2,201.2,good,78.9806762,13.331527,low,0,0
8.4102,77.0379,highland (150m),new (<20 years),medium,0.4,SW,7.3,394.7,poor,77.52098148,19.4323093,medium,0,0
8.4102,77.044,lowland (10m),new (<20 years),medium,4.4,NE,3.0,222.5,poor,76.96044708,19.01663163,low,0,0
8.4102,77.0448,lowland (10m),new (<20 years),medium,7.3,W,1.2,415.0,moderate,5.972379636,16.2496011,medium,0,0
8.4102,77.052,midland (50m),old (20-50 years),medium,3.9,SW,2.9,112.8,good,20.73759408,21.78178493,high,0,0
8.4102,77.0713,lowland (10m),old (20-50 years),high,2.6,S,9.6,1.5,good,67.10887471,25.2628111,low,0,0
8.4102,77.0721,lowland (10m),old (20-50 years),medium,9.1,E,6.9,24.0,poor,15.88387271,37.41611514,high,0,0
8.4102,77.0727,midland (50m),old (20-50 years),medium,3.7,NE,8.8,314.5,poor,90.04709075,4.933544884,high,0,0
8.4103,77.0509,lowland (10m),old (20-50 years),high,4.4,NE,0.3,163.8,good,94.54781418,30.60984653,high,0,0
8.4104,77.0441,lowland (10m),new (<20 years),high,14.8,S,7.0,175.4,moderate,71.50206472,25.79618,high,0,0
8.4104,77.0442,midland (50m),old (20-50 years),low,13.4,NW,3.5,169.1,good,48.76311377,13.91337188,high,0,0
8.4104,77.0689,lowland (10m),old (20-50 years),low,9.5,SE,9.8,302.8,moderate,97.10751721,32.41113625,high,0,0
8.4105,77.0443,highland (150m),old (20-50 years),medium,9.5,NW,7.4,126.6,poor,14.54079879,20.50573188,high,0,0
8.4105,77.0452,highland (150m),new (<20 years),high,4.7,NE,9.1,305.7,moderate,43.76424642,30.62977348,medium,0,0
8.4105,77.0506,highland (150m),new (<20 years),high,4.8,NW,0.9,394.7,good,90.36115402,28.58454345,medium,0,0
8.4105,77.0679,highland (150m),old (20-50 years),medium,5.8,SW,2.1,365.3,moderate,74.12428311,0.022662138,medium,0,0
8.4105,77.1731,highland (150m),new (<20 years),low,9.3,W,1.6,471.5,good,66.25345628,10.49263843,high,1,0
8.4106,77.0512,midland (50m),old (20-50 years),medium,12.2,SE,2.3,402.1,poor,14.44848024,31.72257365,medium,0,0
8.4106,77.0672,lowland (10m),old (20-50 years),high,12.3,S,9.4,82.7,good,45.15015765,18.54882566,high,0,0
8.4106,77.0683,lowland (10m),old (20-50 years),low,4.5,SE,4.2,237.7,poor,42.8674219,22.55732729,low,0,0
8.4106,77.0704,midland (50m),new (<20 years),high,4.3,NE,7.4,142.3,moderate,50.44659072,39.41929172,high,0,0
8.4106,77.1311,highland (150m),old (20-50 years),low,6.5,SW,6.6,338.0,good,40.26281941,0.628394808,medium,0,0
8.4107,77.0676,lowland (10m),old (20-50 years),high,1.0,NW,5.5,314.6,moderate,27.47257624,40.36140537,high,0,0
8.4107,77.0689,midland (50m),old (20-50 years),medium,3.2,N,0.3,294.2,moderate,97.92820176,29.95620085,high,0,0
8.4109,77.0691,lowland (10m),old (20-50 years),low,8.6,N,8.1,262.9,poor,61.296755,11.18313195,low,0,0
8.4109,77.0694,highland (150m),new (<20 years),medium,13.2,NW,2.5,408.7,moderate,93.23024301,3.785625278,low,0,0
8.4111,77.0628,midland (50m),new (<20 years),low,5.1,E,6.9,203.2,good,52.63608579,23.82801331,low,0,0
8.4112,77.0669,highland (150m),new (<20 years),medium,6.1,NE,2.1,213.9,good,99.39162558,21.07047421,low,0,0
8.4112,77.0677,highland (150m),new (<20 years),low,14.3,NW,6.2,34.6,poor,91.53220814,34.44731822,high,0,0
8.4112,77.0679,midland (50m),old (20-50 years),high,2.2,SE,4.4,183.6,poor,94.0184447,34.17408626,low,0,0
8.4113,77.0661,midland (50m),old (20-50 years),high,4.1,NE,4.7,236.9,good,57.72971907,31.11841488,medium,0,0
8.4113,77.0672,highland (150m),new (<20 years),medium,8.4,NW,4.5,340.1,good,93.76914126,16.16169338,low,0,0
8.4113,77.0674,lowland (10m),new (<20 years),medium,4.4,SE,8.9,303.4,good,15.42923938,33.06242895,low,0,0
8.4114,77.0676,lowland (10m),new (<20 years),low,13.3,SE,6.7,274.5,poor,90.42492679,34.94053563,low,0,0
8.4114,77.0679,lowland (10m),new (<20 years),medium,14.8,NW,8.4,34.7,poor,13.08137655,23.63996758,high,0,0
8.4114,77.0698,midland (50m),new (<20 years),low,12.5,SW,7.2,385.3,poor,63.30184897,42.26663973,medium,0,0
8.4115,77.0682,highland (150m),new (<20 years),low,8.8,W,8.5,263.3,poor,69.77169401,34.0191045,high,0,0
8.4116,77.0535,lowland (10m),new (<20 years),medium,13.5,N,0.4,232.3,good,31.76604116,40.88450644,low,0,0
8.4118,77.0696,midland (50m),old (20-50 years),medium,5.8,N,9.6,130.0,poor,58.39266679,35.06190885,low,0,0
8.4119,77.0666,highland (150m),new (<20 years),medium,2.9,SE,5.0,472.7,good,57.22004415,23.59352697,low,0,0
8.412,77.0621,midland (50m),new (<20 years),medium,14.5,S,1.0,257.4,moderate,81.12763405,39.6559936,medium,0,0
8.412,77.0637,midland (50m),new (<20 years),medium,11.2,SE,5.6,368.8,good,23.63208456,19.15791307,high,0,0
8.412,77.0658,highland (150m),old (20-50 years),low,3.2,SW,0.1,215.6,moderate,16.42148085,32.45488093,medium,0,0
8.4121,77.1092,lowland (10m),new (<20 years),medium,6.1,S,4.4,478.0,poor,15.20657128,39.08044244,medium,0,0
8.4122,77.0627,highland (150m),new (<20 years),low,9.9,E,0.1,284.7,good,6.190473759,8.203407613,low,1,0
8.4122,77.064,midland (50m),new (<20 years),high,5.3,SW,10.0,102.0,moderate,63.32518743,38.92405253,low,0,0
8.4122,77.0658,highland (150m),old (20-50 years),medium,11.3,SW,2.4,126.6,good,16.94386671,22.1632453,high,0,0
8.4122,77.0659,lowland (10m),old (20-50 years),high,4.7,N,3.3,63.3,good,5.162315729,44.00919247,high,0,0
8.4122,77.0669,lowland (10m),new (<20 years),high,12.7,SW,3.8,228.7,good,37.16603561,38.59721058,high,0,0
8.4122,77.0694,lowland (10m),new (<20 years),low,0.3,W,7.7,370.6,moderate,43.31818808,34.80199734,medium,0,0
8.4122,77.0698,midland (50m),old (20-50 years),low,12.5,SE,9.4,172.6,moderate,72.7283265,20.6828934,low,0,0
8.4122,77.1093,highland (150m),new (<20 years),medium,6.3,SW,2.8,29.7,moderate,47.52303197,14.3487754,high,0,0
8.4122,77.1095,highland (150m),old (20-50 years),medium,9.9,W,0.7,234.5,moderate,95.52565701,16.28089334,high,0,0
8.4123,77.0697,highland (150m),new (<20 years),medium,14.3,NE,4.4,110.8,good,68.34541751,37.43974836,high,0,0
8.4124,77.062,lowland (10m),new (<20 years),low,10.5,SW,3.4,387.0,poor,66.5480522,9.630508192,low,1,0
8.4124,77.0658,midland (50m),old (20-50 years),low,5.2,E,5.5,277.8,good,30.8322414,0.30277095,low,0,0
8.4124,77.1094,lowland (10m),new (<20 years),low,12.7,SE,2.7,338.3,good,40.52303496,21.4945566,medium,0,0
8.4125,77.0625,lowland (10m),old (20-50 years),low,4.5,SW,7.9,76.3,moderate,51.11483672,31.92834275,high,0,0
8.4125,77.0664,highland (150m),old (20-50 years),medium,12.0,N,1.2,253.7,good,11.15921671,1.285135435,medium,0,0
8.4126,77.0659,midland (50m),new (<20 years),high,12.3,S,4.8,385.4,good,67.80257984,26.4648863,high,0,0
8.4127,77.0622,highland (150m),old (20-50 years),high,9.9,N,0.9,489.9,good,8.523534015,5.636052668,low,0,0
8.4128,77.0847,midland (50m),old (20-50 years),high,4.4,E,5.2,283.8,good,49.85390195,33.26676679,low,0,0
8.4129,77.0661,lowland (10m),old (20-50 years),high,11.3,S,6.5,47.4,good,45.25029919,9.41434681,medium,0,0
8.4129,77.1332,midland (50m),new (<20 years),medium,14.8,S,9.3,50.6,poor,44.12676834,22.728744,medium,0,0
8.413,77.0848,lowland (10m),old (20-50 years),low,5.9,S,5.8,267.2,good,67.48003332,11.4217232,medium,0,0
8.413,77.085,highland (150m),old (20-50 years),medium,7.2,NE,0.6,181.8,moderate,84.66799213,40.08436899,low,0,0
8.4131,77.0663,lowland (10m),old (20-50 years),high,9.3,W,7.1,12.3,moderate,26.04473055,21.24311702,low,0,0
8.4131,77.0765,highland (150m),new (<20 years),medium,10.1,NE,5.8,309.8,good,57.8429801,25.92131317,high,0,0
8.4132,77.066,lowland (10m),new (<20 years),medium,9.8,S,4.5,342.3,moderate,40.33039331,39.87041876,low,0,0
8.4132,77.0842,midland (50m),new (<20 years),high,10.6,E,4.4,214.5,moderate,61.65512248,13.90472356,low,0,0
8.4132,77.0846,lowland (10m),old (20-50 years),high,0.5,SE,3.5,67.2,good,33.78010502,3.460707687,medium,0,0
8.4132,77.1146,lowland (10m),new (<20 years),high,10.9,E,8.1,483.3,moderate,31.45727531,2.764577223,high,0,0
8.4133,77.0568,midland (50m),old (20-50 years),medium,5.8,E,3.9,108.5,poor,32.31440307,29.94613528,low,0,0
8.4133,77.066,midland (50m),old (20-50 years),high,2.2,W,0.8,223.8,poor,74.93621242,34.78554087,low,0,0
8.4133,77.0844,midland (50m),old (20-50 years),low,6.4,NE,8.6,150.4,moderate,83.92674478,15.97382709,medium,0,0
8.4133,77.1143,lowland (10m),new (<20 years),high,3.1,N,3.6,485.6,poor,25.31892349,36.27438534,low,0,0
8.4133,77.1147,highland (150m),old (20-50 years),low,12.8,SE,8.6,252.0,poor,54.00287094,32.2728958,high,0,0
8.4134,77.0664,midland (50m),old (20-50 years),low,9.8,N,8.7,367.1,moderate,66.03008598,13.68744486,low,0,0
8.4134,77.0774,midland (50m),old (20-50 years),low,8.6,N,2.5,416.8,good,32.42701609,24.27927944,low,0,0
8.4134,77.0843,midland (50m),old (20-50 years),low,3.7,W,6.4,231.7,poor,43.018017,37.34963404,medium,0,0
8.4134,77.1144,lowland (10m),old (20-50 years),low,1.4,SE,5.7,471.0,moderate,80.69300664,10.92809117,high,0,0
8.4134,77.1146,midland (50m),new (<20 years),medium,11.7,SE,7.4,170.2,moderate,52.43445851,36.17202753,medium,0,0
8.4134,77.1149,midland (50m),new (<20 years),low,10.8,SE,4.8,38.4,good,8.688042118,32.70123786,high,0,0
8.4134,77.133,midland (50m),old (20-50 years),low,14.3,S,6.0,216.0,moderate,53.59060418,28.59104817,high,0,0
8.4135,77.0838,highland (150m),new (<20 years),high,1.8,W,0.8,39.2,poor,24.89883965,1.282206035,high,0,0
8.4135,77.0842,midland (50m),old (20-50 years),high,7.6,E,1.0,212.8,good,33.2432311,41.84583696,high,0,0
8.4135,77.1094,lowland (10m),new (<20 years),high,7.3,S,0.5,150.4,moderate,75.3099134,12.59975764,low,0,0
8.4135,77.1143,lowland (10m),old (20-50 years),medium,9.1,S,4.6,233.7,good,30.39242336,5.355213546,low,0,0
8.4135,77.1145,highland (150m),old (20-50 years),high,13.2,W,8.0,450.3,good,53.65738521,24.29745872,low,0,0
8.4135,77.1148,midland (50m),new (<20 years),medium,4.3,NW,5.5,92.8,good,76.23008413,9.069017769,high,0,0
8.4136,77.1144,midland (50m),new (<20 years),high,8.9,S,8.3,75.4,moderate,46.58486212,32.97820987,low,0,0
8.4136,77.1146,midland (50m),new (<20 years),low,9.1,E,7.5,132.6,good,15.23032934,21.89681171,high,0,0
8.4136,77.1148,lowland (10m),new (<20 years),medium,12.8,NW,3.5,487.1,poor,90.44555058,18.86640078,low,0,0
8.4137,77.0826,midland (50m),old (20-50 years),high,9.3,SE,4.3,6.2,good,81.02005889,1.489502674,low,0,0
8.4137,77.0829,lowland (10m),old (20-50 years),medium,2.6,NW,6.5,118.3,good,21.51180601,27.5776849,medium,0,0
8.4137,77.084,lowland (10m),old (20-50 years),high,1.8,SE,8.2,147.8,poor,56.83520014,26.88128091,high,0,0
8.4137,77.0842,highland (150m),old (20-50 years),high,7.6,S,4.9,108.0,moderate,47.91738381,26.50686455,low,0,0
8.4138,77.0841,highland (150m),new (<20 years),high,3.1,SE,0.0,496.7,poor,96.85728719,42.03946267,medium,0,0
8.4138,77.0843,midland (50m),old (20-50 years),low,9.1,SE,9.7,152.1,moderate,21.92035398,34.288802,medium,0,0
8.4138,77.1144,lowland (10m),old (20-50 years),low,4.7,NW,3.7,3.6,moderate,37.22882061,25.13347621,medium,0,0
8.4139,77.0609,lowland (10m),new (<20 years),high,5.8,E,6.3,88.3,poor,78.07876905,41.54639297,high,0,0
8.4139,77.0645,lowland (10m),old (20-50 years),medium,2.9,NE,1.1,74.2,poor,45.22342805,11.58907497,medium,0,0
8.4139,77.0835,highland (150m),new (<20 years),low,13.8,W,8.3,249.1,good,11.97386281,29.35522116,low,0,0
8.4139,77.1145,lowland (10m),old (20-50 years),low,13.8,W,6.0,157.0,good,14.6584456,8.878257132,low,0,0
8.4139,77.1146,highland (150m),new (<20 years),high,8.9,E,6.7,160.7,poor,26.60293529,13.87032877,low,0,0
8.4139,77.1148,highland (150m),old (20-50 years),medium,10.0,NW,8.7,40.8,moderate,34.25355543,38.44999916,low,0,0
8.4141,77.0124,lowland (10m),new (<20 years),low,8.6,NE,0.4,88.1,good,6.810102398,15.08552701,high,0,0
8.4141,77.0838,highland (150m),new (<20 years),low,2.7,S,0.8,415.5,moderate,29.44476103,31.71138292,high,0,0
8.4142,77.0577,midland (50m),old (20-50 years),low,13.9,S,1.5,343.4,poor,67.46434475,21.22174753,medium,0,0
8.4142,77.0836,highland (150m),old (20-50 years),medium,4.5,NW,6.8,470.4,moderate,9.006009782,27.9488291,high,0,0
8.4142,77.0838,midland (50m),new (<20 years),medium,1.4,SW,0.9,473.7,good,7.45713676,2.475118905,low,0,0
8.4143,77.065,midland (50m),old (20-50 years),medium,3.3,SE,4.7,92.4,poor,12.05604136,23.51294821,high,0,0
8.4144,77.0653,lowland (10m),new (<20 years),medium,10.9,E,5.6,99.8,poor,30.56816981,30.81991776,high,0,0
8.4145,77.0819,midland (50m),old (20-50 years),medium,12.3,W,3.0,323.9,poor,94.20576589,44.990493,low,0,0
8.4146,77.0585,midland (50m),old (20-50 years),medium,0.4,E,2.3,300.6,moderate,67.60665983,17.06631846,high,0,0
8.4146,77.0818,highland (150m),new (<20 years),high,10.4,S,9.0,173.1,poor,28.53817809,32.25809286,high,0,0
8.4146,77.082,lowland (10m),new (<20 years),high,5.2,NW,4.7,202.4,poor,25.16966007,21.97296423,medium,0,0
8.4147,77.0584,midland (50m),new (<20 years),medium,9.0,S,0.2,208.6,moderate,37.34088743,3.434635114,low,0,0
8.4148,77.0619,lowland (10m),old (20-50 years),high,7.8,S,0.2,35.8,poor,18.81389948,33.22713459,high,0,0
8.4148,77.0817,midland (50m),new (<20 years),low,6.2,NE,7.3,386.1,moderate,62.91520706,10.58544123,low,1,0
8.4149,77.0565,midland (50m),new (<20 years),medium,0.2,NW,1.4,363.8,good,21.13497502,16.66645915,medium,0,0
8.415,77.0541,highland (150m),new (<20 years),medium,8.9,N,2.2,272.2,good,62.42240208,33.9779992,low,0,0
8.415,77.0583,highland (150m),old (20-50 years),medium,8.9,N,5.8,45.1,good,85.77037533,42.8769928,high,0,0
8.415,77.0616,lowland (10m),new (<20 years),high,10.8,E,5.4,68.4,poor,95.11787121,13.81632929,high,0,0
8.415,77.0856,midland (50m),old (20-50 years),high,14.5,E,6.2,250.0,poor,90.91447096,30.62962378,low,0,0
8.4152,77.0859,lowland (10m),old (20-50 years),medium,2.2,NW,0.3,371.0,good,89.32718106,8.373504782,high,0,0
8.4154,77.0854,highland (150m),old (20-50 years),medium,10.7,NE,2.8,181.8,poor,46.37167622,41.13555544,low,0,0
8.4155,77.0853,lowland (10m),old (20-50 years),low,14.8,SW,1.0,309.5,good,39.6256379,20.34043188,medium,0,0
8.4155,77.086,lowland (10m),new (<20 years),high,12.7,SE,7.0,348.2,poor,13.97067839,29.57859302,low,0,0
8.4157,77.0561,lowland (10m),old (20-50 years),medium,6.0,NE,1.7,383.8,moderate,53.12914015,19.44353243,high,0,0
8.4158,77.0859,lowland (10m),new (<20 years),low,1.8,SW,0.8,171.2,good,7.535472017,39.54534802,high,0,0
8.416,77.0857,highland (150m),new (<20 years),medium,7.7,S,5.7,107.9,poor,78.23826826,39.13804644,low,0,0
8.4163,77.0564,midland (50m),new (<20 years),high,2.4,NW,5.3,329.6,poor,38.33778747,2.032829835,medium,0,0
8.4163,77.1052,midland (50m),old (20-50 years),medium,6.6,SE,6.0,165.9,moderate,52.51941526,29.87424409,low,0,0
8.4164,77.1078,midland (50m),old (20-50 years),low,12.2,SE,2.4,367.8,poor,14.08352235,8.584170468,medium,0,0
8.4164,77.1084,highland (150m),new (<20 years),high,11.3,NW,7.4,224.1,poor,94.74326811,14.95601927,low,0,0
8.4166,77.1078,highland (150m),old (20-50 years),low,14.0,SE,0.1,0.5,poor,45.78405256,40.14849585,low,0,0
8.4167,77.0807,midland (50m),old (20-50 years),medium,8.5,N,5.2,299.3,poor,30.07271391,23.96159395,low,0,0
8.4168,77.0557,lowland (10m),new (<20 years),high,9.7,SE,2.8,271.2,moderate,40.87861002,39.46040908,high,0,0
8.4168,77.056,highland (150m),old (20-50 years),low,9.9,SE,5.1,319.2,poor,59.61384243,21.1113508,low,0,0
8.4168,77.1076,highland (150m),new (<20 years),medium,2.0,S,8.0,323.2,good,36.16819964,7.230171044,medium,0,0
8.4169,77.0544,lowland (10m),old (20-50 years),medium,2.9,N,5.5,329.2,moderate,88.40468473,5.140455705,low,0,0
8.4169,77.1072,midland (50m),old (20-50 years),low,13.8,N,1.5,160.5,poor,14.51989384,2.782934218,high,0,0
8.4169,77.1075,lowland (10m),old (20-50 years),medium,6.3,SE,1.3,57.4,moderate,62.71843236,1.310922176,medium,0,0
8.4171,77.0543,midland (50m),new (<20 years),medium,2.9,W,9.8,401.1,moderate,25.73401122,4.957200389,low,0,0
8.4172,77.0543,lowland (10m),old (20-50 years),high,12.9,N,1.1,338.8,poor,27.88916145,6.177223259,high,0,0
8.4172,77.0561,midland (50m),new (<20 years),medium,9.0,S,2.2,337.7,poor,54.62820455,10.14708051,high,0,0
8.4173,77.0207,midland (50m),new (<20 years),medium,10.7,W,5.1,249.6,poor,88.51658147,19.65078307,high,0,0
8.4174,77.0549,midland (50m),old (20-50 years),low,2.5,S,5.9,195.4,poor,44.28079019,16.41120851,medium,0,0
8.4175,77.056,lowland (10m),old (20-50 years),low,6.1,NW,1.2,151.2,poor,47.91240255,10.19946892,medium,0,0
8.4178,77.0548,highland (150m),old (20-50 years),low,13.5,SE,3.0,367.9,moderate,98.61681974,25.1296453,high,0,0
8.4178,77.1085,highland (150m),old (20-50 years),high,14.0,W,9.0,0.3,moderate,50.6742111,18.39785082,low,0,0
8.4179,77.0537,highland (150m),old (20-50 years),medium,7.9,S,3.2,51.3,good,40.52700177,2.294294461,low,0,0
8.418,77.0426,highland (150m),old (20-50 years),medium,9.8,E,7.2,292.4,good,90.16817584,34.78185647,high,0,0
8.418,77.1084,highland (150m),old (20-50 years),low,4.7,E,3.4,347.3,poor,38.7948094,16.96290239,high,0,0
8.4182,77.0523,lowland (10m),old (20-50 years),medium,3.7,NE,6.8,200.6,good,49.95963349,3.074810163,low,0,0
8.4182,77.0558,midland (50m),new (<20 years),medium,14.6,N,2.5,77.6,good,58.66162382,17.34137588,high,0,0
8.4182,77.1083,highland (150m),new (<20 years),high,1.6,SE,2.5,487.6,poor,71.20725018,27.94632905,low,0,0
8.4183,77.0514,highland (150m),old (20-50 years),medium,5.8,W,6.5,467.3,moderate,52.41190307,34.47157637,medium,0,0
8.4183,77.1095,lowland (10m),new (<20 years),high,3.3,S,8.2,474.3,good,77.25552042,17.304011,high,0,0
8.4184,77.0539,highland (150m),new (<20 years),low,9.7,E,8.8,255.2,poor,29.63115776,13.28333298,high,1,0
8.4184,77.0542,highland (150m),new (<20 years),high,6.1,S,4.2,37.1,moderate,8.996164626,2.706686849,medium,0,0
8.4184,77.0543,lowland (10m),new (<20 years),medium,1.1,N,6.2,296.1,poor,57.69435158,32.11360725,low,0,0
8.4184,77.0559,midland (50m),old (20-50 years),high,9.5,N,8.1,217.7,poor,16.11144078,32.74702863,high,0,0
8.4185,77.1093,highland (150m),old (20-50 years),medium,5.1,NE,2.8,409.3,good,38.85945625,13.16552741,high,0,0
8.4186,77.0536,highland (150m),new (<20 years),medium,3.6,S,8.8,408.3,poor,83.4959134,44.02966585,high,0,0
8.4186,77.054,lowland (10m),new (<20 years),low,2.2,E,3.9,367.7,moderate,11.27685991,42.12746269,medium,0,0
8.4188,77.0534,lowland (10m),old (20-50 years),high,10.6,E,9.8,247.1,poor,12.485596,15.81887373,low,0,0
8.4188,77.1131,midland (50m),old (20-50 years),low,12.5,W,2.5,240.9,poor,5.720462409,17.79155412,high,0,0
8.419,77.0518,midland (50m),old (20-50 years),high,2.4,S,3.5,261.1,moderate,25.09471974,31.37424377,high,0,0
