time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,place,type,horizontalError,depthError,magError,magNst
1982-07-16T04:15:29.940Z,30.715,77.031,103.3,4.2,mb,,,,1.3,"14 km SE of Pinjaur, India",earthquake,,7.6,,3
1982-05-07T07:44:15.350Z,32.611,75.887,33,4.8,mb,,,,0.7,"8 km NW of Dalhousie, India",earthquake,,,,20
1982-04-05T02:19:44.590Z,27.419,88.864,33,5.1,mb,,,,0.9,"26 km ENE of Gangtok, India",earthquake,,,,38
1981-12-14T18:25:43.900Z,33.028,75.463,64.8,4.5,mb,,,,0.8,"15 km SSW of Doda, India",earthquake,,8.7,,4
1981-11-09T19:31:02.050Z,33.348,75.754,33,4.6,mb,,,,0.8,"4 km NNW of Kishtw?r, India",earthquake,,,,2
1981-09-27T11:10:41.970Z,33.24,75.518,33,4.5,mb,,,,1.1,"10 km NNW of Doda, India",earthquake,,,,3
1981-09-25T02:50:40.470Z,30.701,74.398,51.7,4.6,mb,,,,1.2,"1 km SW of Guru Har Sah?i, India",earthquake,,7.9,,6
1981-09-15T03:31:59.020Z,34.826,77.379,48.7,4.5,mb,,,,1,"54 km ESE of Thang, India",earthquake,,6.7,,6
1981-08-31T12:31:44.180Z,34.58,78.972,33,4.8,mb,,,,0.9,"135 km ENE of Leh, India",earthquake,,,,10
1981-08-17T09:11:21.510Z,33.268,75.439,57.7,4.8,mb,,,,0.8,"16 km NW of Doda, India",earthquake,,4.1,,25
1981-08-10T10:58:24.690Z,31.263,77.935,33,4.6,mb,,,,0.7,"18 km ENE of Rohru, India",earthquake,,,,6
1981-07-12T08:45:41.150Z,32.735,76.001,49.8,4.5,mb,,,,0.7,"20 km NNE of Dalhousie, India",earthquake,,7.4,,8
1981-06-23T19:54:02.120Z,34.1,74.669,33,4.9,mb,,,,0.8,"4 km NW of Soy?bug, India",earthquake,,,,2
1981-06-19T10:41:44.460Z,30.541,79.217,63.6,4.4,mb,,,,0.8,"24 km WNW of P?palkoti, India",earthquake,,19.9,,8
1981-06-13T00:56:56.330Z,31.704,78.335,33,5,mb,,,,0.9,"55 km ENE of Sar?han, India",earthquake,,,,39
1981-05-28T23:14:09.540Z,31.851,78.411,33,5.6,ms,,,,1,western Xizang-India border region,earthquake,,,,1
1981-01-26T10:11:53.300Z,35.163,77.981,33,4.5,mb,,,,,"111 km ENE of Thang, India",earthquake,,,,
1980-11-19T19:00:46.900Z,27.394,88.752,17,6.1,ms,,,,,"15 km ENE of Gangtok, India",earthquake,,,,
1980-10-08T07:14:41.000Z,35.181,77.198,33,4.6,mb,,,,,"46 km NE of Thang, India",earthquake,,,,
1980-10-08T06:57:02.300Z,35.131,77.105,33,5.1,mb,,,,,"36 km NE of Thang, India",earthquake,,,,
1980-10-05T10:47:18.400Z,34.65,74.335,33,4.2,mb,,,,,"38 km NW of Bandipura, India",earthquake,,,,
1980-10-04T16:37:12.700Z,17.022,73.863,33,4.5,mb,,,,,"13 km NW of Malk?pur, India",earthquake,,,,
1980-09-22T20:37:55.000Z,32.458,78.519,65,4.7,mb,,,,,"125 km NNE of Sar?han, India",earthquake,,,,
1980-09-20T10:45:32.000Z,17.312,73.584,33,5.3,mb,,,,,"10 km ENE of M?khjan, India",earthquake,,,,
1980-09-20T07:28:57.700Z,17.158,73.797,33,4.9,mb,,,,,"26 km SSW of P?tan, India",earthquake,,,,
1980-09-08T07:42:07.300Z,29.999,80.434,33,4.5,mb,,,,,"18 km NNW of Dh?rchula, India",earthquake,,,,
1980-09-02T16:39:14.000Z,17.179,73.707,33,5.5,ms,,,,,"Maharashtra, India",earthquake,,,,
1980-08-23T21:50:03.000Z,32.834,75.629,33,5.2,mb,,,,,"18 km SSW of Bhadarw?h, India",earthquake,,,,
1980-08-23T21:36:51.600Z,32.913,75.633,25,5.2,mb,,,,,"10 km SW of Bhadarw?h, India",earthquake,,,,
1980-05-29T22:40:52.000Z,31.562,76.57,33,4.2,mb,,,,,"14 km SSE of Ham?rpur, India",earthquake,,,,
1980-05-01T05:43:12.700Z,33.019,75.918,33,5,mb,,,,,"19 km ENE of Bhadarw?h, India",earthquake,,,,
1980-05-01T05:39:04.200Z,33.055,75.985,35,4.7,mb,,,,,"26 km ENE of Bhadarw?h, India",earthquake,,,,
1980-04-27T17:00:33.300Z,28.607,77.644,33,4.7,mb,,,,,"10 km NE of D?dri, India",earthquake,,,,
1980-03-30T13:31:53.000Z,17.164,81.967,33,4.5,mb,,,,,"16 km SE of Gokavaram, India",earthquake,,,,
1980-01-07T12:45:20.600Z,33.14,75.854,33,4.8,mb,,,,,"20 km SSE of Kishtw?r, India",earthquake,,,,
1979-12-28T01:59:18.800Z,30.628,78.445,33,5,mb,,,,,"11 km S of Uttark?shi, India",earthquake,,,,
1979-12-22T22:28:47.300Z,33.151,75.836,33,4.8,mb,,,,,"19 km SSE of Kishtw?r, India",earthquake,,,,
1979-11-16T19:17:27.700Z,27.243,88.159,33,4.6,mb,,,,,"11 km WSW of Gyalshing, India",earthquake,,,,
1979-07-02T16:30:48.900Z,34.436,74.301,106,4.5,mb,,,,,"22 km NW of Sopur, India",earthquake,,,,
1979-07-02T16:27:06.400Z,34.797,74.959,90,4.4,mb,,,,,"51 km NE of Bandipura, India",earthquake,,,,
1979-06-11T23:25:35.300Z,33.108,76.23,46,4.6,mb,,,,,"48 km ESE of Kishtw?r, India",earthquake,,,,
1979-05-27T06:11:25.600Z,33.548,76.373,20,4.8,mb,,,,,"48 km W of Padam, India",earthquake,,,,
1979-05-20T22:59:14.200Z,30.029,80.31,33,5.9,ms,,,,,western Xizang-India border region,earthquake,,,,
1979-05-11T21:56:38.600Z,32.087,78.809,33,4.4,mb,,,,,"115 km ENE of Sar?han, India",earthquake,,,,
1979-03-27T05:27:54.700Z,32.058,78.611,33,4.3,mb,,,,,"98 km NE of Sar?han, India",earthquake,,,,
1979-03-05T23:54:52.500Z,30.476,79.727,33,4.3,mb,,,,,"17 km ESE of Josh?math, India",earthquake,,,,
1978-09-28T05:32:16.300Z,33.512,76.152,35,4.7,mb,,,,,"42 km ENE of Kishtw?r, India",earthquake,,,,
1978-06-15T06:18:20.500Z,34.475,80.678,33,4.5,mb,,,,,"286 km E of Leh, India",earthquake,,,,
1978-06-14T16:12:06.800Z,32.31,76.522,18,5,mb,,,,,"21 km ENE of Dharamsala, India",earthquake,,,,
1978-06-01T06:23:41.700Z,34.474,80.477,57,4.6,mb,,,,,"268 km E of Leh, India",earthquake,,,,
1978-04-11T07:55:39.400Z,32.633,78.618,33,4.5,mb,,,,,"141 km ENE of Man?li, India",earthquake,,,,
1978-03-30T23:44:47.600Z,32.849,78.304,50,4.2,mb,,,,,"123 km ENE of Kyelang, India",earthquake,,,,
1978-02-23T02:01:28.400Z,33.487,76.05,36,4.9,mb,,,,,"32 km NE of Kishtw?r, India",earthquake,,,,
1978-02-19T18:56:31.900Z,31.681,75.256,59,4,mb,,,,,"15 km SSE of Bat?la, India",earthquake,,,,
1978-01-15T02:30:30.600Z,31.917,78.306,60,4.5,mb,,,,,"66 km NE of Sar?han, India",earthquake,,,,
1978-01-07T07:23:20.500Z,30.565,79.38,33,4.7,mb,,,,,"16 km NNW of P?palkoti, India",earthquake,,,,
1977-12-21T02:08:10.000Z,32.837,76.634,33,5.1,mb,,,,,"46 km NW of Kyelang, India",earthquake,,,,
1977-12-20T19:12:34.900Z,33.397,76.075,33,4.7,mb,,,,,"30 km ENE of Kishtw?r, India",earthquake,,,,
1977-10-19T07:14:46.700Z,32.737,78.412,33,4.8,mb,,,,,"127 km ENE of Man?li, India",earthquake,,,,
1977-09-13T20:59:22.000Z,34.895,76.496,213,4.7,mb,,,,,"27 km W of Thang, India",earthquake,,,,
1977-06-22T15:53:27.600Z,33.149,76.012,36,4.8,mb,,,,,"29 km SE of Kishtw?r, India",earthquake,,,,
1977-06-05T19:21:40.500Z,26.224,88.317,33,4.8,mb,,,,,"13 km ESE of Isl?mpur, India",earthquake,,,,
1977-04-20T04:21:09.400Z,30.519,79.352,33,4.8,mb,,,,,"12 km NW of P?palkoti, India",earthquake,,,,
1977-04-14T18:26:48.800Z,32.023,78.547,33,4.3,mb,,,,,"91 km NE of Sar?han, India",earthquake,,,,
1977-03-27T05:36:49.200Z,32.706,78.545,26,5,mb,,,,,"138 km ENE of Man?li, India",earthquake,,,,
1977-02-19T06:39:42.600Z,31.581,78.22,33,4.7,mb,,,,,"41 km E of Sar?han, India",earthquake,,,,
1977-02-19T06:15:25.000Z,31.786,78.417,40,5.4,mb,,,,,"66 km ENE of Sar?han, India",earthquake,,,,
1977-01-28T03:48:54.100Z,31.539,78.275,55,4.7,mb,,,,,"45 km E of Sar?han, India",earthquake,,,,
1977-01-21T14:57:45.500Z,32.838,75.794,51,4.6,mb,,,,,"17 km SSE of Bhadarw?h, India",earthquake,,,,
1976-10-03T15:03:43.200Z,31.909,78.76,16,4.7,mb,,,,,"101 km ENE of Sar?han, India",earthquake,,,,
1976-09-29T07:47:17.500Z,31.771,78.348,29,5,mb,,,,,"60 km ENE of Sar?han, India",earthquake,,,,
1976-09-08T20:13:02.300Z,32.046,78.684,18,5.4,mb,,,,,"103 km NE of Sar?han, India",earthquake,,,,
1976-08-01T02:05:26.800Z,34.724,79.319,15,4.6,mb,,,,,"171 km ENE of Leh, India",earthquake,,,,
1976-07-06T02:55:51.900Z,32.284,78.275,56,4.8,mb,,,,,"97 km NNE of Sar?han, India",earthquake,,,,
1976-06-23T15:38:39.400Z,21.415,88.79,23,5.3,mb,,,,,"67 km SE of Kultali, India",earthquake,,,,
1976-05-22T18:32:53.900Z,32.73,75.694,89,4.3,mb,,,,,"27 km S of Bhadarw?h, India",earthquake,,,,
1976-05-06T08:21:35.400Z,31.787,78.669,51,4.5,mb,,,,,"88 km ENE of Sar?han, India",earthquake,,,,
1976-04-16T20:15:15.100Z,32.871,76.011,92,4,mb,,,,,"29 km ESE of Bhadarw?h, India",earthquake,,,,
1976-04-12T23:16:53.600Z,33.142,76.051,58,3.7,mb,,,,,"32 km SE of Kishtw?r, India",earthquake,,,,
1976-04-10T07:09:18.000Z,32.727,76.511,50,4.5,mb,,,,,"40 km ENE of Chamba, India",earthquake,,,,
1976-03-04T18:45:43.000Z,32.557,75.427,121,3.7,mb,,,,,"18 km NE of Hir?nagar, India",earthquake,,,,
1976-02-05T12:04:34.300Z,31.32,76.953,37,5,mb,,,,,"18 km WNW of Seoni, India",earthquake,,,,
1976-01-27T19:23:19.800Z,33.079,76.071,33,4.8,mb,,,,,"34 km ENE of Bhadarw?h, India",earthquake,,,,
1976-01-09T23:50:10.600Z,32.985,76.024,22,4.7,mb,,,,,"28 km E of Bhadarw?h, India",earthquake,,,,
1976-01-08T22:34:24.900Z,33.021,76.186,33,5,mb,,,,,"44 km E of Bhadarw?h, India",earthquake,,,,
1976-01-07T00:24:54.100Z,32.854,75.964,50,5.4,mb,,,,,"26 km ESE of Bhadarw?h, India",earthquake,,,,
1975-12-11T10:09:51.800Z,32.841,75.989,59,5.1,mb,,,,,"29 km ESE of Bhadarw?h, India",earthquake,,,,
1975-12-10T05:08:43.600Z,33.062,76.217,54,4.7,mb,,,,,"47 km E of Bhadarw?h, India",earthquake,,,,
1975-12-10T05:03:42.300Z,32.825,76.19,33,5,mb,,,,,"30 km NNE of Chamba, India",earthquake,,,,
1975-12-10T03:26:08.400Z,33.017,76.095,21,5.4,mb,,,,,"35 km E of Bhadarw?h, India",earthquake,,,,
1975-12-05T07:37:11.400Z,33.029,76.022,33,5.4,mb,,,,,"29 km E of Bhadarw?h, India",earthquake,,,,
1975-11-06T00:11:33.900Z,29.497,78.084,33,4.9,mb,,,,,"4 km WNW of Mand?war, India",earthquake,,,,
1975-11-05T00:35:57.200Z,32.035,78.809,28,5.2,mb,,,,,"112 km ENE of Sar?han, India",earthquake,,,,
1975-10-30T14:36:42.500Z,32.901,75.991,34,5.2,mb,,,,,"27 km ESE of Bhadarw?h, India",earthquake,,,,
1975-10-30T14:20:57.200Z,32.703,75.383,112,4.9,mb,,,,,"13 km SSE of R?mnagar, India",earthquake,,,,
1975-10-17T10:46:05.900Z,34.538,74.093,33,4.3,mb,,,,,"43 km NNW of B?ram?la, India",earthquake,,,,
1975-09-19T17:59:33.000Z,31.973,78.476,33,5.1,mb,,,,,"82 km NE of Sar?han, India",earthquake,,,,
1975-09-19T17:53:13.900Z,32.221,78.937,33,4.3,mb,,,,,"133 km NE of Sar?han, India",earthquake,,,,
1975-09-19T16:49:52.200Z,24.69,71.03,33,3.7,mb,,,,,"68 km WNW of Thar?d, India",earthquake,,,,
1975-09-16T04:20:25.100Z,32.379,76.454,44,4.6,mb,,,,,"21 km NE of Dharamsala, India",earthquake,,,,
1975-08-23T03:08:56.300Z,30.614,79.453,33,4,mb,,,,,"12 km WNW of Josh?math, India",earthquake,,,,
1975-08-14T15:16:40.500Z,31.858,78.38,61,3.9,mb,,,,,"67 km NE of Sar?han, India",earthquake,,,,
1975-07-29T02:40:58.200Z,32.555,78.457,51,5.5,mb,,,,,"125 km ENE of Man?li, India",earthquake,,,,
1975-07-21T07:26:37.100Z,32.122,78.533,33,4.7,mb,,,,,"97 km NE of Sar?han, India",earthquake,,,,
1975-07-19T07:26:30.500Z,32.335,78.623,33,4.4,mb,,,,,"120 km NE of Sar?han, India",earthquake,,,,
1975-07-19T06:10:54.900Z,31.92,78.605,40,5.3,mb,,,,,"89 km ENE of Sar?han, India",earthquake,,,,
1975-07-02T11:06:29.500Z,32.536,78.592,33,4.9,mb,,,,,"136 km NNE of Sar?han, India",earthquake,,,,
1975-06-10T09:44:17.500Z,32.554,78.626,28,4.9,mb,,,,,"139 km NE of Sar?han, India",earthquake,,,,
1975-05-11T06:48:38.500Z,31.963,78.581,26,4.8,mb,,,,,"89 km NE of Sar?han, India",earthquake,,,,
1975-05-08T11:56:07.000Z,32.383,78.508,33,4.8,mb,,,,,"118 km NE of Sar?han, India",earthquake,,,,
1975-04-09T21:45:40.700Z,31.586,78.512,33,4.5,mb,,,,,"68 km E of Sar?han, India",earthquake,,,,
1975-04-01T16:18:44.000Z,31.877,78.47,33,4.7,mb,,,,,"75 km ENE of Sar?han, India",earthquake,,,,
1975-03-10T03:07:03.400Z,32.21,78.781,49,4.9,mb,,,,,"121 km NE of Sar?han, India",earthquake,,,,
1975-02-06T06:39:44.600Z,27.891,87.826,33,4.7,mb,,,,,"79 km NNW of Gyalshing, India",earthquake,,,,
1975-02-02T19:14:09.700Z,32.595,78.529,21,5.1,mb,,,,,"132 km ENE of Man?li, India",earthquake,,,,
1975-01-31T14:04:11.000Z,32.417,78.479,45,4.6,mb,,,,,"119 km NNE of Sar?han, India",earthquake,,,,
1975-01-29T15:49:25.900Z,31.879,78.485,33,4.9,mb,,,,,"77 km ENE of Sar?han, India",earthquake,,,,
1975-01-27T15:58:06.100Z,32.717,78.476,33,4.5,mb,,,,,"132 km ENE of Man?li, India",earthquake,,,,
1975-01-27T13:41:38.800Z,32.316,78.496,33,4.8,mb,,,,,"111 km NE of Sar?han, India",earthquake,,,,
1975-01-27T09:23:37.700Z,32.029,78.637,33,4.9,mb,,,,,"98 km NE of Sar?han, India",earthquake,,,,
1975-01-27T08:10:18.700Z,32.464,78.728,33,5,mb,,,,,"137 km NE of Sar?han, India",earthquake,,,,
1975-01-23T01:37:42.900Z,27.314,88.255,33,4.8,mb,,,,,"2 km N of Gyalshing, India",earthquake,,,,
1975-01-22T17:26:38.100Z,31.899,78.507,51,4.7,mb,,,,,"80 km ENE of Sar?han, India",earthquake,,,,
1975-01-20T13:24:12.700Z,32.126,78.546,33,4.6,mb,,,,,"98 km NE of Sar?han, India",earthquake,,,,
1975-01-19T17:41:10.900Z,32.602,78.725,33,4.1,mb,,,,,"149 km NE of Sar?han, India",earthquake,,,,
1975-01-19T13:04:36.600Z,32.131,78.642,33,5,mb,,,,,"105 km NE of Sar?han, India",earthquake,,,,
1975-01-19T10:39:38.600Z,32.203,78.627,33,3.8,mb,,,,,"110 km NE of Sar?han, India",earthquake,,,,
1975-01-19T09:12:55.600Z,32.414,78.531,33,4.7,mb,,,,,"122 km NE of Sar?han, India",earthquake,,,,
1975-01-19T08:18:23.800Z,32.112,78.508,33,4.8,mb,,,,,"95 km NE of Sar?han, India",earthquake,,,,
1975-01-19T08:12:08.100Z,31.95,78.521,33,6,mb,,,,,"84 km NE of Sar?han, India",earthquake,,,,
1975-01-19T08:02:02.500Z,32.455,78.43,33,6.8,ms,,,,,"120 km E of Man?li, India",earthquake,,,,
1975-01-19T08:00:24.300Z,32.437,78.599,60,5.3,mb,,,,,"127 km NE of Sar?han, India",earthquake,,,,
1974-11-16T16:18:36.600Z,32.849,76.137,63,4.8,mb,,,,,"32 km N of Chamba, India",earthquake,,,,
1974-07-07T20:56:49.700Z,30.638,78.692,33,4.9,mb,,,,,"25 km ESE of Uttark?shi, India",earthquake,,,,
1974-05-20T17:39:17.900Z,34.584,74.278,33,4.9,mb,,,,,"37 km NNW of Sopur, India",earthquake,,,,
1974-05-18T02:34:55.300Z,26.949,71.704,0,5,mb,,,,,"21 km W of Pokaran, India",nuclear explosion,,,,
1974-02-24T21:32:08.800Z,30.943,78.053,45,4.7,mb,,,,,"20 km NW of Barkot, India",earthquake,,,,
1973-12-16T19:09:47.700Z,34.187,74.051,47,5.2,mb,,,,,"11 km N of Uri, India",earthquake,,,,
1973-12-16T09:16:14.100Z,32.284,76.028,33,4.9,mb,,,,,"3 km N of Kotla, India",earthquake,,,,
1973-10-30T15:50:43.100Z,33.336,76.341,35,3.9,mb,,,,,"52 km WSW of Padam, India",earthquake,,,,
1973-10-25T02:52:03.300Z,32.858,75.546,105,4.1,mb,,,,,"20 km SW of Bhadarw?h, India",earthquake,,,,
1973-10-24T19:57:17.900Z,33.062,75.731,52,5,mb,,,,,"9 km N of Bhadarw?h, India",earthquake,,,,
1973-10-24T05:23:50.900Z,33.113,75.891,33,5.4,mb,,,,,"21 km NE of Bhadarw?h, India",earthquake,,,,
1973-09-29T15:07:01.200Z,34.02,73.9,71,4,mb,,,,,"15 km WSW of Uri, India",earthquake,,,,
1973-07-18T22:55:10.500Z,33.2,75.568,33,4.6,mb,,,,,"5 km NNE of Doda, India",earthquake,,,,
1973-07-13T22:54:26.100Z,33.143,75.585,33,4.3,mb,,,,,"3 km E of Doda, India",earthquake,,,,
1973-07-13T22:03:38.700Z,33.095,75.496,52,4.8,mb,,,,,"7 km SW of Doda, India",earthquake,,,,
1973-04-10T00:10:02.100Z,33.077,75.673,62,4.3,mb,,,,,"11 km NNW of Bhadarw?h, India",earthquake,,,,
1973-01-16T21:31:26.000Z,33.209,75.715,42,5.1,mb,,,,,"12 km SSW of Kishtw?r, India",earthquake,,,,
1973-01-14T11:39:25.100Z,32.948,75.34,90,4,mb,,,,,"14 km SSE of K?d, India",earthquake,,,,
1972-09-06T02:51:29.020Z,32.398,78.414,10,5.28,mw,,,,,"114 km NNE of Sar?han, India",earthquake,,8.6,0.23,
1972-08-21T14:04:33.600Z,27.375,87.999,15,5.12,mw,,,,,"27 km WNW of Gyalshing, India",earthquake,,13.2,0.2,
1972-02-20T03:02:12.440Z,34.479,80.474,15,5.16,mw,,,,,"268 km E of Leh, India",earthquake,,25,0.2,
1970-03-23T01:53:04.200Z,21.63,73.053,20.1,5.36,mw,,,,,"6 km E of Ankleshwar, India",earthquake,,3.8,0.2,
1970-03-05T18:34:21.100Z,32.376,76.608,15,5.11,mw,,,,,"29 km N of P?lampur, India",earthquake,,12.7,0.27,
1969-10-24T11:45:54.080Z,24.813,72.45,10,5.19,mw,,,,,"27 km SE of Bh?nm?l, India",earthquake,,3.2,0.25,
1969-06-22T01:33:24.550Z,30.499,79.376,16,5.53,mw,,,,,"9 km NNW of P?palkoti, India",earthquake,,3.9,0.25,
1969-04-13T15:24:55.920Z,17.747,80.775,20,5.7,mw,,,,,"14 km NW of Bhadr?chalam, India",earthquake,,3.8,0.3,
1969-03-03T06:20:22.160Z,30.076,79.97,16,5.32,mw,,,,,"32 km NE of B?geshwar, India",earthquake,,8.1,0.2,
1968-11-05T02:02:43.860Z,32.293,76.483,15,5.19,mw,,,,,"17 km ENE of Dharamsala, India",earthquake,,12.7,0.2,
1968-02-11T20:38:27.320Z,34.101,78.686,15,5.31,mw,,,,,"101 km E of Leh, India",earthquake,,25,0.26,
1968-02-10T17:03:02.510Z,34.039,78.59,15,5.29,mw,,,,,"93 km E of Leh, India",earthquake,,25,0.46,
1968-01-05T06:42:48.630Z,30.38,79.302,19.9,5.26,mw,,,,,"13 km WSW of P?palkoti, India",earthquake,,12.4,0.2,
1967-12-24T23:49:52.090Z,17.326,73.969,10,5.26,mw,,,,,"9 km SE of P?tan, India",earthquake,,8.3,0.27,
1967-12-12T15:48:54.280Z,17.253,73.91,10,5.25,mw,,,,,"13 km S of P?tan, India",earthquake,,8.3,0.2,
1967-12-12T06:18:35.640Z,17.232,73.836,10,4.99,mw,,,,,"17 km SSW of P?tan, India",earthquake,,4.1,0.3,
1967-12-11T20:49:49.310Z,17.216,73.825,10,5.25,mw,,,,,"19 km SSW of P?tan, India",earthquake,,4.1,0.2,
1967-12-10T22:51:23.470Z,17.412,73.885,15,6.54,mw,,,,,"4 km NNW of P?tan, India",earthquake,,3.5,0.3,
1967-07-02T08:32:38.200Z,33.188,75.701,17.2,5.14,mw,,,,,"14 km ENE of Doda, India",earthquake,,9.1,0.25,
1967-03-27T08:09:46.660Z,15.563,80.196,11.9,5.49,mw,,,,,"17 km ENE of Ongole, India",earthquake,,3.6,0.24,
1967-02-21T12:37:44.110Z,33.593,75.36,15,5.37,mw,,,,,"20 km ESE of Q?zigund, India",earthquake,,22.5,0.2,
1967-02-20T15:18:41.020Z,33.617,75.333,20,5.5,mw,,,,,"17 km E of Q?zigund, India",earthquake,,22.5,0.2,
1967-02-10T05:46:30.210Z,33.272,75.273,15,5.12,mw,,,,,"4 km NE of R?mban, India",earthquake,,22.5,0.2,
1966-10-20T00:53:37.800Z,33.518,78.716,10.3,5.14,mw,,,,,"126 km SE of Leh, India",earthquake,,3.9,0.2,
1966-08-15T02:15:32.670Z,28.565,78.961,27,5.6,mw,,,,,"4 km W of Sh?h?b?d, India",earthquake,,4.6,0.2,
1966-08-05T01:03:01.970Z,32.687,79.543,17.2,5.46,mw,,,,,"210 km NE of Sar?han, India",earthquake,,3.6,0.2,
1966-03-06T02:15:56.630Z,31.422,80.554,20,6.3,mw,,,,,"134 km NE of Josh?math, India",earthquake,,3.6,0.3,
1966-03-06T02:10:56.670Z,31.525,80.487,20,6.7,mw,,,,,"138 km NE of Josh?math, India",earthquake,,25,0.54,
1965-05-31T02:04:42.400Z,32.606,78.017,15,5.38,mw,,,,,"88 km ENE of Man?li, India",earthquake,,25,0.2,
1965-05-13T10:51:15.560Z,29.8,80.271,15,5.21,mw,,,,,"24 km WSW of Dh?rchula, India",earthquake,,11.9,0.2,
1965-03-18T02:41:27.160Z,29.732,80.365,15,5.4,mw,,,,,"19 km SW of Dh?rchula, India",earthquake,,7.6,0.2,
1964-09-26T00:46:01.270Z,29.829,80.474,25,5.9,mw,,,,,"4 km WSW of Dh?rchula, India",earthquake,,11.9,0.2,
1964-08-30T02:35:07.110Z,27.386,88.304,10,5.35,mw,,,,,"11 km NNE of Gyalshing, India",earthquake,,6.7,0.2,
1963-04-12T00:41:29.330Z,31.885,78.781,30,5.48,mw,,,,,"102 km ENE of Sar?han, India",earthquake,,25,0.61,
1958-12-28T05:34:40.950Z,29.926,79.9,15,6.06,mw,,,,,"15 km NE of B?geshwar, India",earthquake,,8.1,0.2,
1956-07-21T15:32:30.090Z,23.278,70.107,15,6,mw,,,,,"20 km NNE of Anj?r, India",earthquake,,10.9,0.3,
1955-06-27T10:14:12.650Z,32.294,78.506,15,6.15,mw,,,,,"109 km NE of Sar?han, India",earthquake,,8.6,0.2,
1951-09-12T20:41:54.160Z,32.977,75.88,15,5.61,mw,,,,,"15 km E of Bhadarw?h, India",earthquake,,17.3,0.64,
1950-10-06T21:21:06.210Z,33.197,76.24,15,5.47,mw,,,,,"45 km ESE of Kishtw?r, India",earthquake,,17.3,0.61,
